id1,id2,label
IkyJa7spXe8,vNC-T_y0RVU,-1
IkyJa7spXe8,73tAER-jzm8,-1
IkyJa7spXe8,wmm-spjr-CE,-1
IkyJa7spXe8,p3vJq7HNoJI,0
IkyJa7spXe8,xVyhTmihBtg,0
IkyJa7spXe8,fWlj4ayqxOc,1
_a1AgqemdVE,SwQdLGQf4QM,1
_a1AgqemdVE,LSdRSXReAdM,0
_a1AgqemdVE,FO8BsF6mXaw,0
_a1AgqemdVE,_tlnYH1gyuA,0
_a1AgqemdVE,2oGJrufm_4w,1
_a1AgqemdVE,m5UkT97b4LY,1
_a1AgqemdVE,qNmzeI9lk_4,1
_a1AgqemdVE,Z_-hWZetOS0,1
_a1AgqemdVE,hpfWd31CiGo,0
_a1AgqemdVE,FK4b9aEDj8A,0
_a1AgqemdVE,Ohq4fbIkPiA,0
_a1AgqemdVE,ZhtGl9JmxR4,1
_a1AgqemdVE,ZAsBiDXRQdM,1
_a1AgqemdVE,_DUSWE8qbgA,0
_a1AgqemdVE,t3LtPjj3C84,-1
_a1AgqemdVE,vNC-T_y0RVU,-1
_a1AgqemdVE,73tAER-jzm8,-1
_a1AgqemdVE,wmm-spjr-CE,-1
_a1AgqemdVE,p3vJq7HNoJI,0
_a1AgqemdVE,xVyhTmihBtg,1
_a1AgqemdVE,fWlj4ayqxOc,1
SwQdLGQf4QM,LSdRSXReAdM,-1
SwQdLGQf4QM,FO8BsF6mXaw,-1
SwQdLGQf4QM,_tlnYH1gyuA,-1
SwQdLGQf4QM,2oGJrufm_4w,1
SwQdLGQf4QM,m5UkT97b4LY,1
SwQdLGQf4QM,qNmzeI9lk_4,0
SwQdLGQf4QM,Z_-hWZetOS0,0
SwQdLGQf4QM,hpfWd31CiGo,-1
SwQdLGQf4QM,FK4b9aEDj8A,-1
SwQdLGQf4QM,Ohq4fbIkPiA,1
SwQdLGQf4QM,ZhtGl9JmxR4,-1
SwQdLGQf4QM,ZAsBiDXRQdM,1
SwQdLGQf4QM,_DUSWE8qbgA,0
SwQdLGQf4QM,t3LtPjj3C84,-1
SwQdLGQf4QM,vNC-T_y0RVU,-1
SwQdLGQf4QM,73tAER-jzm8,-1
SwQdLGQf4QM,wmm-spjr-CE,-1
SwQdLGQf4QM,p3vJq7HNoJI,0
SwQdLGQf4QM,xVyhTmihBtg,0
SwQdLGQf4QM,fWlj4ayqxOc,1
LSdRSXReAdM,FO8BsF6mXaw,-1
LSdRSXReAdM,_tlnYH1gyuA,-1
LSdRSXReAdM,2oGJrufm_4w,1
LSdRSXReAdM,m5UkT97b4LY,1
LSdRSXReAdM,qNmzeI9lk_4,1
LSdRSXReAdM,Z_-hWZetOS0,1
LSdRSXReAdM,hpfWd31CiGo,-1
LSdRSXReAdM,FK4b9aEDj8A,0
LSdRSXReAdM,Ohq4fbIkPiA,-1
LSdRSXReAdM,ZhtGl9JmxR4,1
LSdRSXReAdM,ZAsBiDXRQdM,1
LSdRSXReAdM,_DUSWE8qbgA,0
LSdRSXReAdM,t3LtPjj3C84,-1
LSdRSXReAdM,vNC-T_y0RVU,-1
LSdRSXReAdM,73tAER-jzm8,-1
LSdRSXReAdM,wmm-spjr-CE,-1
LSdRSXReAdM,p3vJq7HNoJI,1
LSdRSXReAdM,xVyhTmihBtg,1
LSdRSXReAdM,fWlj4ayqxOc,1
FO8BsF6mXaw,_tlnYH1gyuA,0
FO8BsF6mXaw,2oGJrufm_4w,1
FO8BsF6mXaw,m5UkT97b4LY,1
FO8BsF6mXaw,qNmzeI9lk_4,1
FO8BsF6mXaw,Z_-hWZetOS0,0
FO8BsF6mXaw,hpfWd31CiGo,-1
FO8BsF6mXaw,FK4b9aEDj8A,0
FO8BsF6mXaw,Ohq4fbIkPiA,-1
FO8BsF6mXaw,ZhtGl9JmxR4,1
FO8BsF6mXaw,ZAsBiDXRQdM,1
FO8BsF6mXaw,_DUSWE8qbgA,0
FO8BsF6mXaw,t3LtPjj3C84,-1
FO8BsF6mXaw,vNC-T_y0RVU,0
FO8BsF6mXaw,73tAER-jzm8,0
FO8BsF6mXaw,wmm-spjr-CE,0
FO8BsF6mXaw,p3vJq7HNoJI,1
FO8BsF6mXaw,xVyhTmihBtg,1
FO8BsF6mXaw,fWlj4ayqxOc,1
_tlnYH1gyuA,2oGJrufm_4w,1
_tlnYH1gyuA,m5UkT97b4LY,1
_tlnYH1gyuA,qNmzeI9lk_4,1
_tlnYH1gyuA,Z_-hWZetOS0,1
_tlnYH1gyuA,hpfWd31CiGo,0
_tlnYH1gyuA,FK4b9aEDj8A,1
_tlnYH1gyuA,Ohq4fbIkPiA,0
_tlnYH1gyuA,ZhtGl9JmxR4,1
_tlnYH1gyuA,ZAsBiDXRQdM,1
_tlnYH1gyuA,_DUSWE8qbgA,1
_tlnYH1gyuA,t3LtPjj3C84,0
_tlnYH1gyuA,vNC-T_y0RVU,0
_tlnYH1gyuA,73tAER-jzm8,0
_tlnYH1gyuA,wmm-spjr-CE,1
_tlnYH1gyuA,p3vJq7HNoJI,1
_tlnYH1gyuA,xVyhTmihBtg,1
_tlnYH1gyuA,fWlj4ayqxOc,1
2oGJrufm_4w,m5UkT97b4LY,0
2oGJrufm_4w,qNmzeI9lk_4,-1
2oGJrufm_4w,Z_-hWZetOS0,-1
2oGJrufm_4w,hpfWd31CiGo,-1
2oGJrufm_4w,FK4b9aEDj8A,-1
2oGJrufm_4w,Ohq4fbIkPiA,0
2oGJrufm_4w,ZhtGl9JmxR4,-1
2oGJrufm_4w,ZAsBiDXRQdM,0
2oGJrufm_4w,_DUSWE8qbgA,-1
2oGJrufm_4w,t3LtPjj3C84,-1
2oGJrufm_4w,vNC-T_y0RVU,-1
2oGJrufm_4w,73tAER-jzm8,-1
2oGJrufm_4w,wmm-spjr-CE,-1
2oGJrufm_4w,p3vJq7HNoJI,-1
2oGJrufm_4w,xVyhTmihBtg,-1
2oGJrufm_4w,fWlj4ayqxOc,-1
m5UkT97b4LY,qNmzeI9lk_4,0
m5UkT97b4LY,Z_-hWZetOS0,1
m5UkT97b4LY,hpfWd31CiGo,-1
m5UkT97b4LY,FK4b9aEDj8A,0
m5UkT97b4LY,Ohq4fbIkPiA,0
m5UkT97b4LY,ZhtGl9JmxR4,1
m5UkT97b4LY,ZAsBiDXRQdM,0
m5UkT97b4LY,_DUSWE8qbgA,0
m5UkT97b4LY,t3LtPjj3C84,-1
m5UkT97b4LY,vNC-T_y0RVU,-1
m5UkT97b4LY,73tAER-jzm8,-1
m5UkT97b4LY,wmm-spjr-CE,-1
m5UkT97b4LY,p3vJq7HNoJI,-1
m5UkT97b4LY,xVyhTmihBtg,0
m5UkT97b4LY,fWlj4ayqxOc,0
qNmzeI9lk_4,Z_-hWZetOS0,0
qNmzeI9lk_4,hpfWd31CiGo,-1
qNmzeI9lk_4,FK4b9aEDj8A,-1
qNmzeI9lk_4,Ohq4fbIkPiA,-1
qNmzeI9lk_4,ZhtGl9JmxR4,-1
qNmzeI9lk_4,ZAsBiDXRQdM,0
qNmzeI9lk_4,_DUSWE8qbgA,-1
qNmzeI9lk_4,t3LtPjj3C84,-1
qNmzeI9lk_4,vNC-T_y0RVU,-1
qNmzeI9lk_4,73tAER-jzm8,-1
qNmzeI9lk_4,wmm-spjr-CE,-1
qNmzeI9lk_4,p3vJq7HNoJI,-1
qNmzeI9lk_4,xVyhTmihBtg,-1
qNmzeI9lk_4,fWlj4ayqxOc,0
Z_-hWZetOS0,hpfWd31CiGo,-1
Z_-hWZetOS0,FK4b9aEDj8A,-1
Z_-hWZetOS0,Ohq4fbIkPiA,-1
Z_-hWZetOS0,ZhtGl9JmxR4,0
Z_-hWZetOS0,ZAsBiDXRQdM,0
Z_-hWZetOS0,_DUSWE8qbgA,-1
Z_-hWZetOS0,t3LtPjj3C84,-1
Z_-hWZetOS0,vNC-T_y0RVU,-1
Z_-hWZetOS0,73tAER-jzm8,-1
Z_-hWZetOS0,wmm-spjr-CE,-1
Z_-hWZetOS0,p3vJq7HNoJI,-1
Z_-hWZetOS0,xVyhTmihBtg,-1
Z_-hWZetOS0,fWlj4ayqxOc,0
hpfWd31CiGo,FK4b9aEDj8A,1
hpfWd31CiGo,Ohq4fbIkPiA,1
hpfWd31CiGo,ZhtGl9JmxR4,1
hpfWd31CiGo,ZAsBiDXRQdM,1
hpfWd31CiGo,_DUSWE8qbgA,1
hpfWd31CiGo,t3LtPjj3C84,-1
hpfWd31CiGo,vNC-T_y0RVU,-1
hpfWd31CiGo,73tAER-jzm8,-1
hpfWd31CiGo,wmm-spjr-CE,0
hpfWd31CiGo,p3vJq7HNoJI,0
hpfWd31CiGo,xVyhTmihBtg,1
hpfWd31CiGo,fWlj4ayqxOc,1
FK4b9aEDj8A,Ohq4fbIkPiA,0
FK4b9aEDj8A,ZhtGl9JmxR4,1
FK4b9aEDj8A,ZAsBiDXRQdM,1
FK4b9aEDj8A,_DUSWE8qbgA,1
FK4b9aEDj8A,t3LtPjj3C84,-1
FK4b9aEDj8A,vNC-T_y0RVU,-1
FK4b9aEDj8A,73tAER-jzm8,-1
FK4b9aEDj8A,wmm-spjr-CE,0
FK4b9aEDj8A,p3vJq7HNoJI,0
FK4b9aEDj8A,xVyhTmihBtg,1
FK4b9aEDj8A,fWlj4ayqxOc,1
Ohq4fbIkPiA,ZhtGl9JmxR4,1
Ohq4fbIkPiA,ZAsBiDXRQdM,1
Ohq4fbIkPiA,_DUSWE8qbgA,1
Ohq4fbIkPiA,t3LtPjj3C84,-1
Ohq4fbIkPiA,vNC-T_y0RVU,-1
Ohq4fbIkPiA,73tAER-jzm8,-1
Ohq4fbIkPiA,wmm-spjr-CE,0
Ohq4fbIkPiA,p3vJq7HNoJI,0
Ohq4fbIkPiA,xVyhTmihBtg,1
Ohq4fbIkPiA,fWlj4ayqxOc,1
ZhtGl9JmxR4,ZAsBiDXRQdM,0
ZhtGl9JmxR4,_DUSWE8qbgA,-1
ZhtGl9JmxR4,t3LtPjj3C84,-1
ZhtGl9JmxR4,vNC-T_y0RVU,-1
ZhtGl9JmxR4,73tAER-jzm8,-1
ZhtGl9JmxR4,wmm-spjr-CE,-1
ZhtGl9JmxR4,p3vJq7HNoJI,-1
ZhtGl9JmxR4,xVyhTmihBtg,0
ZhtGl9JmxR4,fWlj4ayqxOc,0
ZAsBiDXRQdM,_DUSWE8qbgA,-1
ZAsBiDXRQdM,t3LtPjj3C84,-1
ZAsBiDXRQdM,vNC-T_y0RVU,-1
ZAsBiDXRQdM,73tAER-jzm8,-1
ZAsBiDXRQdM,wmm-spjr-CE,-1
ZAsBiDXRQdM,p3vJq7HNoJI,-1
ZAsBiDXRQdM,xVyhTmihBtg,0
ZAsBiDXRQdM,fWlj4ayqxOc,0
_DUSWE8qbgA,t3LtPjj3C84,-1
_DUSWE8qbgA,vNC-T_y0RVU,-1
_DUSWE8qbgA,73tAER-jzm8,-1
_DUSWE8qbgA,wmm-spjr-CE,0
_DUSWE8qbgA,p3vJq7HNoJI,0
_DUSWE8qbgA,xVyhTmihBtg,0
_DUSWE8qbgA,fWlj4ayqxOc,0
t3LtPjj3C84,vNC-T_y0RVU,0
t3LtPjj3C84,73tAER-jzm8,0
t3LtPjj3C84,wmm-spjr-CE,1
t3LtPjj3C84,p3vJq7HNoJI,1
t3LtPjj3C84,xVyhTmihBtg,1
t3LtPjj3C84,fWlj4ayqxOc,1
vNC-T_y0RVU,73tAER-jzm8,-1
vNC-T_y0RVU,wmm-spjr-CE,1
vNC-T_y0RVU,p3vJq7HNoJI,1
vNC-T_y0RVU,xVyhTmihBtg,1
vNC-T_y0RVU,fWlj4ayqxOc,1
73tAER-jzm8,wmm-spjr-CE,1
73tAER-jzm8,p3vJq7HNoJI,1
73tAER-jzm8,xVyhTmihBtg,1
73tAER-jzm8,fWlj4ayqxOc,1
wmm-spjr-CE,p3vJq7HNoJI,0
wmm-spjr-CE,xVyhTmihBtg,1
wmm-spjr-CE,fWlj4ayqxOc,1
p3vJq7HNoJI,xVyhTmihBtg,0
p3vJq7HNoJI,fWlj4ayqxOc,1
xVyhTmihBtg,fWlj4ayqxOc,0
